team	result	side	ballot	adjudicators
EDS hhiv bottom tab champs 🔥🔥🔥	4th	Closing Government	View Ballot	Caitlin MahⒸ , Safo Kwame Oheneba , James CampⓉ , Shravani SubhedarⓉ
rip 1989 limited edition theme	4th	Closing Government	View Ballot	Jaleelah AmmarⒸ , Adam Ursenbach , Saad Khan , Julian HenryⓉ , Kelly RibeiroⓉ
Washedasaurus Rex	1st	Closing Opposition	View Ballot	Jaleelah AmmarⒸ , Adam Ursenbach , Saad Khan , Julian HenryⓉ , Kelly RibeiroⓉ
Average Homunculus Torturers	2nd	Opening Opposition	View Ballot	Jaleelah AmmarⒸ , Adam Ursenbach , Saad Khan , Julian HenryⓉ , Kelly RibeiroⓉ
we were going to get married	3rd	Opening Government	View Ballot	Jaleelah AmmarⒸ , Adam Ursenbach , Saad Khan , Julian HenryⓉ , Kelly RibeiroⓉ
Middlebury LS	4th	Opening Government	View Ballot	Nick AbernethyⒸ , Desiree Rigaud , McEwen Reil , Willie Johnson
Stanford TC	1st	Closing Opposition	View Ballot	Nick AbernethyⒸ , Desiree Rigaud , McEwen Reil , Willie Johnson
Fracking 😍	3rd	Opening Opposition	View Ballot	Nick AbernethyⒸ , Desiree Rigaud , McEwen Reil , Willie Johnson
Grand Strategy	2nd	Closing Government	View Ballot	Nick AbernethyⒸ , Desiree Rigaud , McEwen Reil , Willie Johnson
Wax	3rd	Opening Government	View Ballot	Ollie BradenⒸ , George Macauley , Gianluca Loporto , Kitana HudgensⓉ
Bard The Spleen Eaters	2nd	Closing Government	View Ballot	Ollie BradenⒸ , George Macauley , Gianluca Loporto , Kitana HudgensⓉ
Carleton OBJECTIVELY reddit saved my life	4th	Opening Opposition	View Ballot	Ollie BradenⒸ , George Macauley , Gianluca Loporto , Kitana HudgensⓉ
Queen&#x27;s 3	1st	Closing Opposition	View Ballot	Ollie BradenⒸ , George Macauley , Gianluca Loporto , Kitana HudgensⓉ
woman enjoyers	2nd	Closing Opposition	View Ballot	Emily Yinchang ShiⒸ , Stine Isak , Jerry ZhangⓉ , Jonathan EatonⓉ
concepts of a plan	3rd	Opening Government	View Ballot	Emily Yinchang ShiⒸ , Stine Isak , Jerry ZhangⓉ , Jonathan EatonⓉ
EDS BK	4th	Opening Opposition	View Ballot	Emily Yinchang ShiⒸ , Stine Isak , Jerry ZhangⓉ , Jonathan EatonⓉ
Waterloo B	1st	Closing Government	View Ballot	Emily Yinchang ShiⒸ , Stine Isak , Jerry ZhangⓉ , Jonathan EatonⓉ
Fordham C	1st	Opening Opposition	View Ballot	Micaela LewisⒸ , Ahwar Khan , Balraj Toor
Carleton We Will Bribe You	4th	Closing Opposition	View Ballot	Micaela LewisⒸ , Ahwar Khan , Balraj Toor
The Noodle Dream Team	2nd	Opening Government	View Ballot	Micaela LewisⒸ , Ahwar Khan , Balraj Toor
HWS B	3rd	Closing Government	View Ballot	Micaela LewisⒸ , Ahwar Khan , Balraj Toor
Cornell D	1st	Opening Opposition	View Ballot	Adam BanihaniⒸ , Alain Humura , Adrian Jimenez MoyaⓉ , Nathaniel TesfayeⓉ
Middlebury CC	4th	Closing Government	View Ballot	Adam BanihaniⒸ , Alain Humura , Adrian Jimenez MoyaⓉ , Nathaniel TesfayeⓉ
Ben &amp; Jerry&#x27;s	3rd	Opening Government	View Ballot	Adam BanihaniⒸ , Alain Humura , Adrian Jimenez MoyaⓉ , Nathaniel TesfayeⓉ
The Book of Marsupials	2nd	Closing Opposition	View Ballot	Adam BanihaniⒸ , Alain Humura , Adrian Jimenez MoyaⓉ , Nathaniel TesfayeⓉ
Channeling our Inner Bazooka	3rd	Closing Opposition	View Ballot	Sarenna McKellarⒸ , Isabelle Feng , Kira WaldhalmⓉ , Maya NicholsⓉ
moo deng and pesto	4th	Opening Government	View Ballot	Sarenna McKellarⒸ , Isabelle Feng , Kira WaldhalmⓉ , Maya NicholsⓉ
Western disproving the Oxford study	1st	Opening Opposition	View Ballot	Sarenna McKellarⒸ , Isabelle Feng , Kira WaldhalmⓉ , Maya NicholsⓉ
Debate, I Need Out! (DINO)	2nd	Closing Government	View Ballot	Sarenna McKellarⒸ , Isabelle Feng , Kira WaldhalmⓉ , Maya NicholsⓉ
Falling American Male	3rd	Opening Opposition	View Ballot	Audrey MelodyⒸ , William Shi , Rintaro KodairaⓉ , Vivian YeⓉ
Wisconsin GP	2nd	Opening Government	View Ballot	Audrey MelodyⒸ , William Shi , Rintaro KodairaⓉ , Vivian YeⓉ
Styne is the name	1st	Closing Government	View Ballot	Audrey MelodyⒸ , William Shi , Rintaro KodairaⓉ , Vivian YeⓉ
Open to Network	4th	Closing Opposition	View Ballot	Audrey MelodyⒸ , William Shi , Rintaro KodairaⓉ , Vivian YeⓉ
Cornell B	4th	Opening Government	View Ballot	Maria XuⒸ , Kiera Toussaint , Wajeeh Maaz , Mirabel RaphaelⓉ
debaters in name only (DINO)	3rd	Opening Opposition	View Ballot	Maria XuⒸ , Kiera Toussaint , Wajeeh Maaz , Mirabel RaphaelⓉ
Chrono-Synclastic Infundibulum	1st	Closing Government	View Ballot	Maria XuⒸ , Kiera Toussaint , Wajeeh Maaz , Mirabel RaphaelⓉ
Croc and Ball Torture	2nd	Closing Opposition	View Ballot	Maria XuⒸ , Kiera Toussaint , Wajeeh Maaz , Mirabel RaphaelⓉ
Cornell A	1st	Closing Government	View Ballot	Humam AzizⒸ , Brandon Zi Mo Zhang , Giuseppe Di MassaⓉ , Maja GrandinettiⓉ
EDS Extraordinarily Dense Squires	4th	Opening Government	View Ballot	Humam AzizⒸ , Brandon Zi Mo Zhang , Giuseppe Di MassaⓉ , Maja GrandinettiⓉ
rawdogging exams	2nd	Closing Opposition	View Ballot	Humam AzizⒸ , Brandon Zi Mo Zhang , Giuseppe Di MassaⓉ , Maja GrandinettiⓉ
Bard KO	3rd	Opening Opposition	View Ballot	Humam AzizⒸ , Brandon Zi Mo Zhang , Giuseppe Di MassaⓉ , Maja GrandinettiⓉ
Fordham A	1st	Opening Opposition	View Ballot	Bobo WongⒸ , Valerie Pang , Benjamin EllisⓉ , Jason ShanⓉ
Space Ninjas	3rd	Opening Government	View Ballot	Bobo WongⒸ , Valerie Pang , Benjamin EllisⓉ , Jason ShanⓉ
Busted Sub	2nd	Closing Opposition	View Ballot	Bobo WongⒸ , Valerie Pang , Benjamin EllisⓉ , Jason ShanⓉ
HWS C	4th	Closing Government	View Ballot	Bobo WongⒸ , Valerie Pang , Benjamin EllisⓉ , Jason ShanⓉ
Nova + Vortex	3rd	Opening Government	View Ballot	Tarun RuschmeierⒸ , Greg Kwok , Reana Yan , Journey HoreisⓉ
Clash Royale	1st	Closing Opposition	View Ballot	Tarun RuschmeierⒸ , Greg Kwok , Reana Yan , Journey HoreisⓉ
USC LD	4th	Opening Opposition	View Ballot	Tarun RuschmeierⒸ , Greg Kwok , Reana Yan , Journey HoreisⓉ
Swing A	2nd	Closing Government	View Ballot	Tarun RuschmeierⒸ , Greg Kwok , Reana Yan , Journey HoreisⓉ
Lassies	4th	Closing Government	View Ballot	Clarence BrontëⒸ , Diana Liu , Basil BobⓉ , Briana ReyesⓉ
Chief Mousers	1st	Closing Opposition	View Ballot	Clarence BrontëⒸ , Diana Liu , Basil BobⓉ , Briana ReyesⓉ
tweaking yet locked in	3rd	Opening Government	View Ballot	Clarence BrontëⒸ , Diana Liu , Basil BobⓉ , Briana ReyesⓉ
i dont want to do this anymore	2nd	Opening Opposition	View Ballot	Clarence BrontëⒸ , Diana Liu , Basil BobⓉ , Briana ReyesⓉ
Middlebury RY	2nd	Opening Opposition	View Ballot	David ZuⒸ , Emma Nolan , Faadel AsfariⓉ , Jasmeet RandhawaⓉ
guess which one of us is bi	4th	Closing Opposition	View Ballot	David ZuⒸ , Emma Nolan , Faadel AsfariⓉ , Jasmeet RandhawaⓉ
UoG Baddies	1st	Closing Government	View Ballot	David ZuⒸ , Emma Nolan , Faadel AsfariⓉ , Jasmeet RandhawaⓉ
RUN YD	3rd	Opening Government	View Ballot	David ZuⒸ , Emma Nolan , Faadel AsfariⓉ , Jasmeet RandhawaⓉ
wooden spoon survivors	4th	Closing Government	View Ballot	Crystal ZhangⒸ , Neil Roy Choudhury , Grace ReubenⓉ , Zuzanna GodzinskaⓉ
Princeton BB	1st	Closing Opposition	View Ballot	Crystal ZhangⒸ , Neil Roy Choudhury , Grace ReubenⓉ , Zuzanna GodzinskaⓉ
BRAT	2nd	Opening Government	View Ballot	Crystal ZhangⒸ , Neil Roy Choudhury , Grace ReubenⓉ , Zuzanna GodzinskaⓉ
USC JW	3rd	Opening Opposition	View Ballot	Crystal ZhangⒸ , Neil Roy Choudhury , Grace ReubenⓉ , Zuzanna GodzinskaⓉ
Fordham B	3rd	Closing Government	View Ballot	Cameron Miranda-RadbordⒸ , Theodore Yohalem Shouse , Aine CaseyⓉ , Aria SainesⓉ
W	4th	Closing Opposition	View Ballot	Cameron Miranda-RadbordⒸ , Theodore Yohalem Shouse , Aine CaseyⓉ , Aria SainesⓉ
Wisconsin HN	1st	Opening Government	View Ballot	Cameron Miranda-RadbordⒸ , Theodore Yohalem Shouse , Aine CaseyⓉ , Aria SainesⓉ
Timothy Dwight IV	2nd	Opening Opposition	View Ballot	Cameron Miranda-RadbordⒸ , Theodore Yohalem Shouse , Aine CaseyⓉ , Aria SainesⓉ
545 miles on the road	4th	Opening Government	View Ballot	Tanay PatriⒸ , Alice Qi , Wandy , Gage Matthew GerenⓉ
SDOWU	2nd	Closing Opposition	View Ballot	Tanay PatriⒸ , Alice Qi , Wandy , Gage Matthew GerenⓉ
EMILY (and warren)	3rd	Opening Opposition	View Ballot	Tanay PatriⒸ , Alice Qi , Wandy , Gage Matthew GerenⓉ
Stanford LS	1st	Closing Government	View Ballot	Tanay PatriⒸ , Alice Qi , Wandy , Gage Matthew GerenⓉ
Harvard GG	2nd	Opening Opposition	View Ballot	Xiao-ke Lu 🦭Ⓒ , Danté Cecilio Fosterdelmundo , Evelyn BaiⓉ , alicja wolinskaⓉ
UBC Verba Invicta	3rd	Closing Government	View Ballot	Xiao-ke Lu 🦭Ⓒ , Danté Cecilio Fosterdelmundo , Evelyn BaiⓉ , alicja wolinskaⓉ
Harvard A(llowed to go to worlds)	1st	Opening Government	View Ballot	Xiao-ke Lu 🦭Ⓒ , Danté Cecilio Fosterdelmundo , Evelyn BaiⓉ , alicja wolinskaⓉ
HWS A	4th	Closing Opposition	View Ballot	Xiao-ke Lu 🦭Ⓒ , Danté Cecilio Fosterdelmundo , Evelyn BaiⓉ , alicja wolinskaⓉ
Bard MM	4th	Opening Opposition	View Ballot	Varun Lodaya 🐉Ⓒ , Nyx Kucharski , LavanyaⓉ , Maisy CoffeyⓉ
Middlebury KM	2nd	Opening Government	View Ballot	Varun Lodaya 🐉Ⓒ , Nyx Kucharski , LavanyaⓉ , Maisy CoffeyⓉ
Debatable Decisions	1st	Closing Government	View Ballot	Varun Lodaya 🐉Ⓒ , Nyx Kucharski , LavanyaⓉ , Maisy CoffeyⓉ
Odette 1	3rd	Closing Opposition	View Ballot	Varun Lodaya 🐉Ⓒ , Nyx Kucharski , LavanyaⓉ , Maisy CoffeyⓉ
EDS KP	1st	Closing Government	View Ballot	Navreet SidhuⒸ , Kyle Cook , Cleo ShawⓉ , Siyoomie Roseisa WeeraratneⓉ
charlie and tao	2nd	Opening Opposition	View Ballot	Navreet SidhuⒸ , Kyle Cook , Cleo ShawⓉ , Siyoomie Roseisa WeeraratneⓉ
Joris Bohnson	4th	Opening Government	View Ballot	Navreet SidhuⒸ , Kyle Cook , Cleo ShawⓉ , Siyoomie Roseisa WeeraratneⓉ
HWS D	3rd	Closing Opposition	View Ballot	Navreet SidhuⒸ , Kyle Cook , Cleo ShawⓉ , Siyoomie Roseisa WeeraratneⓉ
