team	result	side	ballot	adjudicators
Jeremiah and Matt	2nd	Opening Opposition	View Ballot	Harish NatarajanⒸ , David Mencias
Farmville Enthusiasts	1st	Opening Government	View Ballot	Harish NatarajanⒸ , David Mencias
KASUKABE DEFENCE FORCE	4th	Opening Government	View Ballot	Emma WalkerⒸ
Almost puked on pro + puked on som	2nd	Closing Opposition	View Ballot	Josef MoscoviciⒸ , Teye Prince-Daniel , Nadim AbrarⓉ
Bulgarian Moussaka	3rd	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Asif Muztaba Hassan
Swing F	3rd	Closing Opposition	View Ballot	Emma WalkerⒸ
Andromeda	2nd	Opening Opposition	View Ballot	Emma WalkerⒸ
Sydney/UNSW TW	1st	Closing Government	View Ballot	Lucy MurphyⒸ , Zixin ZhouⓉ
An irish, an american, and lse a e	1st	Opening Opposition	View Ballot	Jack PalmerⒸ , Yonatan KlyinerⓉ
team names are hard but this comp	2nd	Opening Government	View Ballot	Jack PalmerⒸ , Yonatan KlyinerⓉ
Ignore the gunshot noises please,	4th	Closing Government	View Ballot	Tal RatnerⒸ
Polska gurom	2nd	Opening Government	View Ballot	Tal RatnerⒸ
