team	result	side	ballot	adjudicators
UCLA Khaki Shorts Respecters	2nd	Opening Government	View Ballot	Alastair BowyerⒸ , Fiachra Nolan , Ryosei Kobayashi
Cardiff Slavic! at the Disco	2nd	Opening Government	View Ballot	Lucy McManusⒸ , Jessica Afi Fayose
Hart House bon appetit	1st	Opening Government	View Ballot	Lior FinkelmanⒸ , Ananya Krishna
Aberdeen She&#x27;s everything, he&#x27;s just Cal	2nd	Opening Government	View Ballot	V SayiramⒸ , Anubha Bal , Colson Merrill
Keio kawaii debaters	3rd	Opening Opposition	View Ballot	Lucy McManusⒸ , Jessica Afi Fayose
ASDV Bonaparte Balkan Girls	2nd	Closing Opposition	View Ballot	Lior FinkelmanⒸ , Ananya Krishna
Technion We took a day off for this	3rd	Closing Government	View Ballot	Erasmus SegbefiaⒸ , Amitai Ben Porat
Bucharest A	3rd	Closing Government	View Ballot	Alex McCreadieⒸ , Anna Shreder , Saatvik Dabral
In the counterfactual chair, we wo	1st	Opening Opposition	View Ballot	Brian KamⒸ , Katie Kiely
Meeples	2nd	Opening Government	View Ballot	Brian KamⒸ , Katie Kiely
Swing 3	3rd	Closing Opposition	View Ballot	V SayiramⒸ , Anubha Bal , Colson Merrill
Shevchenko	4th	Closing Government	View Ballot	V SayiramⒸ , Anubha Bal , Colson Merrill
Don&#x27;t Cross the Border	1st	Closing Opposition	View Ballot	Adam MallisⒸ , Kaushiki Ishwar , Sudiksha Aggarwal
Dylan asks another Indian partner	3rd	Opening Opposition	View Ballot	Lior FinkelmanⒸ , Ananya Krishna
drinking mogu mogu while riding au	1st	Closing Opposition	View Ballot	Đorđe RadosavljevićⒸ , Heather Ashworth , Marina Kojić
Reaff to Chicago to chill with the	3rd	Opening Opposition	View Ballot	Đorđe RadosavljevićⒸ , Heather Ashworth , Marina Kojić
Swing 1	1st	Closing Opposition	View Ballot	Nina McCartneyⒸ , Cordelia Thompson
Sussy Simps	2nd	Opening Government	View Ballot	Erasmus SegbefiaⒸ , Amitai Ben Porat
Sunway refugee seeks asylum at LSE	1st	Closing Government	View Ballot	Anna SawickaⒸ , Teye Prince-Daniel
we&#x27;d rather defy gravity than defy	3rd	Closing Government	View Ballot	Ayal MorⒸ
Dukh Dard Debate	2nd	Opening Government	View Ballot	Ayal MorⒸ
THERE ARE BUGS IN YOUR SKIN THERE	3rd	Closing Opposition	View Ballot	Alastair BowyerⒸ , Fiachra Nolan , Ryosei Kobayashi
Swing 2	4th	Closing Opposition	View Ballot	Alex McCreadieⒸ , Anna Shreder , Saatvik Dabral
Duke Round 2	1st	Opening Opposition	View Ballot	Alex McCreadieⒸ , Anna Shreder , Saatvik Dabral
Hist A (Equity&#x27;s Version)	2nd	Opening Government	View Ballot	Alex McCreadieⒸ , Anna Shreder , Saatvik Dabral
Can&#x27;t top tab when you&#x27;re a bottom	4th	Closing Opposition	View Ballot	Helena HeckeⒸ , Henrietta Vanni , Mischa Watson
