team	result	side	ballot	adjudicators
Athens A	3rd	Closing Opposition	View Ballot	Fiachra NolanⒸ , Anshuman
Kings College London this time we have bitches	2nd	Closing Government	View Ballot	Fiachra NolanⒸ , Anshuman
Oxford A (I am currently out of the office	1st	Opening Opposition	View Ballot	Fiachra NolanⒸ , Anshuman
Hart House MI6	4th	Opening Government	View Ballot	Fiachra NolanⒸ , Anshuman
EUDU Marafun and maranone	2nd	Closing Opposition	View Ballot	Prosper Michael AmetuⒸ , Raihan Rahman
Exeter Neither Average Nor Intelligent	3rd	Closing Government	View Ballot	Prosper Michael AmetuⒸ , Raihan Rahman
IIT Bombay Nitish Kumar decides who goes PM	4th	Opening Government	View Ballot	Prosper Michael AmetuⒸ , Raihan Rahman
Zagreb A	1st	Opening Opposition	View Ballot	Prosper Michael AmetuⒸ , Raihan Rahman
Exeter Will sell team name rights 4 Euros	4th	Closing Opposition	View Ballot	Jack StanleyⒸ , Rince
St. Andrews OBohmna	1st	Closing Government	View Ballot	Jack StanleyⒸ , Rince
TCD Phil KoKelly Fella	2nd	Opening Opposition	View Ballot	Jack StanleyⒸ , Rince
GUU A fire?! At a Sea Park	3rd	Opening Government	View Ballot	Jack StanleyⒸ , Rince
EUDU Pain isn’t real, its all in your h	2nd	Closing Government	View Ballot	Theo SimionⒸ , Arvin John Camariño
HUJI A&amp;A	1st	Closing Opposition	View Ballot	Theo SimionⒸ , Arvin John Camariño
Untitled Pre ABP	4th	Opening Opposition	View Ballot	Theo SimionⒸ , Arvin John Camariño
UCL B	3rd	Opening Government	View Ballot	Theo SimionⒸ , Arvin John Camariño
Warwick Snapping Spaghetti in Half Every T	4th	Closing Opposition	View Ballot	Matt CaitoⒸ , Oladi Gabisi
Aberystwyth (A) boy from Wales called Gareth B	1st	Closing Government	View Ballot	Matt CaitoⒸ , Oladi Gabisi
EUDU unshiteled	3rd	Opening Opposition	View Ballot	Matt CaitoⒸ , Oladi Gabisi
NU SA	2nd	Opening Government	View Ballot	Matt CaitoⒸ , Oladi Gabisi
TCD Phil The other artists formerly known a	3rd	Closing Government	View Ballot	Kat ChengⒸ
HWS Mileyfanclub	1st	Opening Government	View Ballot	Kat ChengⒸ
One day, One Dream	2nd	Opening Opposition	View Ballot	Kat ChengⒸ
TCD Hist We are running away from our respo	4th	Closing Opposition	View Ballot	Kat ChengⒸ
GUU But I&#x27;m not aroused — it&#x27;s only ca	4th	Opening Opposition	View Ballot	Alishba IrfanⒸ , Owen Goodacre
McGill When Humie met Andy	2nd	Opening Government	View Ballot	Alishba IrfanⒸ , Owen Goodacre
Queen’s QDU A	1st	Closing Opposition	View Ballot	Alishba IrfanⒸ , Owen Goodacre
TCD Hist Ziyad stop speaking with former WS	3rd	Closing Government	View Ballot	Alishba IrfanⒸ , Owen Goodacre
EDS I don’t like work but unfortunatel	4th	Closing Government	View Ballot	Wajeeh MaazⒸ , Hibiki Okada
LSE A	1st	Opening Government	View Ballot	Wajeeh MaazⒸ , Hibiki Okada
USTC	3rd	Closing Opposition	View Ballot	Wajeeh MaazⒸ , Hibiki Okada
TCD Phil A	2nd	Opening Opposition	View Ballot	Wajeeh MaazⒸ , Hibiki Okada
UCL (C)learly sleep deprived from time	3rd	Opening Government	View Ballot	Jack PalmerⒸ , Mostafizur Rahman Fahim
Socrat-Deez Nuts	1st	Closing Government	View Ballot	Jack PalmerⒸ , Mostafizur Rahman Fahim
UCL A	2nd	Opening Opposition	View Ballot	Jack PalmerⒸ , Mostafizur Rahman Fahim
Swing Keem	4th	Closing Opposition	View Ballot	Jack PalmerⒸ , Mostafizur Rahman Fahim
