team	result	side	ballot	adjudicators
Melbourne beautiful voices	1st	Closing Government	View Ballot	Parth PandyaⒸ , Panagiota Yiallouri
Bristol b(rizz)tol	2nd	Opening Government	View Ballot	Maria MatchevaⒸ , Tik Sze
Bristol Meth	3rd	Opening Opposition	View Ballot	Oisín BrowneⒸ , Daanish Sonawala
Reichman Alcoholics Anonymous	1st	Opening Government	View Ballot	Oisín BrowneⒸ , Daanish Sonawala
UCLA Only Chaotic Pairing	4th	Opening Opposition	View Ballot	Kiana Saint-MacaryⒸ , Ani Kovacheva
UCLA Total Blank	2nd	Opening Government	View Ballot	Uzair TajuddinⒸ
Liverpool Strawberry milk tea	3rd	Closing Opposition	View Ballot	Kiana Saint-MacaryⒸ , Ani Kovacheva
Liverpool fake it til you blake it	4th	Opening Opposition	View Ballot	Terkpertey Andrews TerkuⒸ , Rumen Marinov
Liverpool Cigarettes after Condensed Milk	4th	Opening Government	View Ballot	Parth PandyaⒸ , Panagiota Yiallouri
UCL H&amp;M	3rd	Closing Government	View Ballot	Terkpertey Andrews TerkuⒸ , Rumen Marinov
UCL Godless Heathens	4th	Opening Opposition	View Ballot	Sher MayⒸ , Collins C
UCL all2well (10minversion)	3rd	Opening Opposition	View Ballot	Uzair TajuddinⒸ
NUS	1st	Closing Government	View Ballot	Leauren S. JiⒸ , Nora Flynn-McIver
Dundee Tent Raiders	4th	Opening Government	View Ballot	Judah PurwantoⒸ , Ayodele Samuel
Edinburgh it&#x27;s pronounced AD-AM	1st	Closing Opposition	View Ballot	Maria MatchevaⒸ , Tik Sze
Edinburgh just two god loving gals trying to	1st	Closing Opposition	View Ballot	Terkpertey Andrews TerkuⒸ , Rumen Marinov
Manchester ArrietyTalha Manchester	4th	Closing Government	View Ballot	Mukhtar TashkenbayevⒸ , Carmel Kenneth
Manchester Tom Ksn UwU	2nd	Opening Government	View Ballot	Mukhtar TashkenbayevⒸ , Carmel Kenneth
Manchester Crem and Saad	4th	Closing Government	View Ballot	Petar ŽnidarⒸ
UPenn WePenncil	2nd	Closing Opposition	View Ballot	Judah PurwantoⒸ , Ayodele Samuel
Stanford Bengali Unchained	1st	Closing Government	View Ballot	Uzair TajuddinⒸ
JHU Prepare for trouble make it double	1st	Closing Opposition	View Ballot	Mukhtar TashkenbayevⒸ , Carmel Kenneth
JHU Prepare for double make it trouble	2nd	Opening Government	View Ballot	Marina KojicⒸ
Nottingham A (Old &amp; New Generation)	2nd	Opening Government	View Ballot	Terkpertey Andrews TerkuⒸ , Rumen Marinov
Pandas	4th	Closing Opposition	View Ballot	Oisín BrowneⒸ , Daanish Sonawala
Brine Mackerel	3rd	Closing Opposition	View Ballot	Leauren S. JiⒸ , Nora Flynn-McIver
We took the Wock to Poland	4th	Opening Opposition	View Ballot	Leauren S. JiⒸ , Nora Flynn-McIver
The A Team	2nd	Opening Opposition	View Ballot	Paula DjakovićⒸ , Ayal Mor
Hummus with Stroopwafel	1st	Closing Government	View Ballot	Marina KojicⒸ
Swing A	3rd	Opening Opposition	View Ballot	Dylan Mc CarthyⒸ , Biser Angelov
The 🇵🇱 Polish - Indonesian 🇮🇩	1st	Opening Government	View Ballot	Dylan Mc CarthyⒸ , Biser Angelov
Swing B	1st	Opening Opposition	View Ballot	Petar ŽnidarⒸ
